GLOBAL.UNIQUE.IDENTIFIER,LAST.EDITED.DATE,TAXONOMIC.ORDER,CATEGORY,TAXON.CONCEPT.ID,COMMON.NAME,SCIENTIFIC.NAME,SUBSPECIES.COMMON.NAME,SUBSPECIES.SCIENTIFIC.NAME,EXOTIC.CODE,OBSERVATION.COUNT,BREEDING.CODE,BREEDING.CATEGORY,BEHAVIOR.CODE,AGE.SEX,COUNTRY,COUNTRY.CODE,STATE,STATE.CODE,COUNTY,COUNTY.CODE,IBA.CODE,BCR.CODE,USFWS.CODE,ATLAS.BLOCK,LOCALITY,LOCALITY.ID,LOCALITY.TYPE,LATITUDE,LONGITUDE,OBSERVATION.DATE,TIME.OBSERVATIONS.STARTED,OBSERVER.ID,SAMPLING.EVENT.IDENTIFIER,PROTOCOL.TYPE,PROTOCOL.CODE,PROJECT.CODE,DURATION.MINUTES,EFFORT.DISTANCE.KM,EFFORT.AREA.HA,NUMBER.OBSERVERS,ALL.SPECIES.REPORTED,GROUP.IDENTIFIER,HAS.MEDIA,APPROVED,REVIEWED,REASON,TRIP.COMMENTS,SPECIES.COMMENTS,X
URN:CornellLabOfOrnithology:EBIRD:OBS225021994,24:56.2,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,35,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr445600,S16291864,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225168,45:43.4,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,15,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr845684,S33920659,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046452,25:05.6,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,35,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr280052,S16293771,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651460315,49:55.8,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,0,1,0,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023721,24:57.9,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,35,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr445600,S16291946,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225020769,1/10/2017 10:36,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,4,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Mangalam Reservoir,L2514922,H,10.5082352,76.5364265,1/12/1999,8:00:00,obsr445600,S16291770,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767421,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046366,1/24/2017 3:53,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,4,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Kalmandapam Paddy Fields,L2514953,H,10.7666667,76.6666667,1/15/1999,8:00:00,obsr280052,S16293765,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767432,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225022144,1/24/2017 3:16,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,18,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr445600,S16291874,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225223,45:43.7,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,35,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr845684,S33920663,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046119,12/25/2016 12:28,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Karimkulam Tank,L2514961,H,10.6,76.65,1/12/1999,8:00:00,obsr280052,S16293749,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767425,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225025835,25:00.1,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,15,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr445600,S16292070,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651471693,28:05.1,28177,species,avibase-472841E9,Brown-breasted Flycatcher,Muscicapa muttui,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651465284,40:24.4,25816,species,avibase-E4C78D6C,Brown-cheeked Fulvetta,Alcippe poioicephala,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/19/1999,6:30:00,obsr324676,S48081726,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing bird around tanakadau dam in Parambikulam Wildlife Sanctuary. We were moving around for birding.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651465267,40:24.4,20535,species,avibase-E4968582,Brown Shrike,Lanius cristatus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/19/1999,6:30:00,obsr324676,S48081726,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing bird around tanakadau dam in Parambikulam Wildlife Sanctuary. We were moving around for birding.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651465289,40:24.4,19972,species,avibase-DD177B0B,Bronzed Drongo,Dicrurus aeneus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/19/1999,6:30:00,obsr324676,S48081726,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing bird around tanakadau dam in Parambikulam Wildlife Sanctuary. We were moving around for birding.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS781519723,28:05.1,19972,species,avibase-DD177B0B,Bronzed Drongo,Dicrurus aeneus,NA,NA,NA,1,NA,NA,NA,"Unknown Sex, Adult (1)",India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,1,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS339777557,12/25/2016 12:27,5912,species,avibase-CE89BE6D,Bronze-winged Jacana,Metopidius indicus,NA,NA,NA,5,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Brahmakulam Tank,L2514901,H,10.750395,76.7631483,1/17/1999,8:00:00,obsr280052,S24849455,Traveling,P22,EBIRD,180,6.437,NA,1,0,G1394190,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225019560,12/25/2016 12:27,5912,species,avibase-CE89BE6D,Bronze-winged Jacana,Metopidius indicus,NA,NA,NA,5,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Brahmakulam Tank,L2514901,H,10.750395,76.7631483,1/17/1999,8:00:00,obsr445600,S16291705,Traveling,P22,EBIRD,180,6.437,NA,1,0,G1394190,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046120,12/25/2016 12:28,5912,species,avibase-CE89BE6D,Bronze-winged Jacana,Metopidius indicus,NA,NA,NA,12,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Karimkulam Tank,L2514961,H,10.6,76.65,1/12/1999,8:00:00,obsr280052,S16293749,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767425,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225021370,12/25/2016 12:28,5912,species,avibase-CE89BE6D,Bronze-winged Jacana,Metopidius indicus,NA,NA,NA,12,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Karimkulam Tank,L2514961,H,10.6,76.65,1/12/1999,8:00:00,obsr445600,S16291809,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767425,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225026520,1/24/2017 3:55,5912,species,avibase-CE89BE6D,Bronze-winged Jacana,Metopidius indicus,NA,NA,NA,43,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Poothani-Perumkulam  Tank,L2514989,H,10.6189702,76.6763835,1/12/1999,8:00:00,obsr280052,S16292118,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767285,0,1,1,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023918,1/24/2017 3:55,5912,species,avibase-CE89BE6D,Bronze-winged Jacana,Metopidius indicus,NA,NA,NA,43,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Poothani-Perumkulam  Tank,L2514989,H,10.6189702,76.6763835,1/12/1999,8:00:00,obsr445600,S16291962,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767285,0,1,1,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651471706,28:05.1,10019,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651471704,28:05.1,28447,species,avibase-AAF62362,Blue-throated Flycatcher,Cyornis rubeculoides,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS339777558,12/25/2016 12:27,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Brahmakulam Tank,L2514901,H,10.750395,76.7631483,1/17/1999,8:00:00,obsr280052,S24849455,Traveling,P22,EBIRD,180,6.437,NA,1,0,G1394190,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460221474,45:41.6,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,29,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr845684,S33920456,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225233,45:43.7,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,38,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr845684,S33920663,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046529,25:05.8,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,27,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr280052,S16293775,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225025837,25:00.1,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,27,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr445600,S16292070,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046453,25:05.6,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,29,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr280052,S16293771,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225022153,1/24/2017 3:16,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,62,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr445600,S16291874,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225021995,24:56.2,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,29,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr445600,S16291864,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225026522,1/24/2017 3:55,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,3,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Poothani-Perumkulam  Tank,L2514989,H,10.6189702,76.6763835,1/12/1999,8:00:00,obsr280052,S16292118,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767285,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225019561,12/25/2016 12:27,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Brahmakulam Tank,L2514901,H,10.750395,76.7631483,1/17/1999,8:00:00,obsr445600,S16291705,Traveling,P22,EBIRD,180,6.437,NA,1,0,G1394190,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225516,1/25/2017 5:21,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,62,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr845684,S33920673,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046341,25:01.1,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,38,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr280052,S16293762,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023731,24:57.9,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,38,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr445600,S16291946,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046476,1/24/2017 3:15,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,62,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr280052,S16293772,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023920,1/24/2017 3:55,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,3,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Poothani-Perumkulam  Tank,L2514989,H,10.6189702,76.6763835,1/12/1999,8:00:00,obsr445600,S16291962,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767285,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225170,45:43.4,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,27,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr845684,S33920659,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225022886,1/24/2017 3:54,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,117,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Kalmandapam Paddy Fields,L2514953,H,10.7666667,76.6666667,1/15/1999,8:00:00,obsr445600,S16291908,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767432,0,1,1,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046365,1/24/2017 3:53,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,117,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Kalmandapam Paddy Fields,L2514953,H,10.7666667,76.6666667,1/15/1999,8:00:00,obsr280052,S16293765,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767432,0,1,1,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225584,1/25/2017 5:21,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,117,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Kalmandapam Paddy Fields,L2514953,H,10.7666667,76.6666667,1/15/1999,8:00:00,obsr845684,S33920678,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767432,0,1,1,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651471705,28:05.1,10023,species,avibase-F8652F4F,Chestnut-headed Bee-eater,Merops leschenaulti,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651460312,49:55.8,3373,species,avibase-0880DDC8,Common Hawk-Cuckoo,Hierococcyx varius,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,0,1,0,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023724,24:57.9,6127,species,avibase-18B415D2,Common Greenshank,Tringa nebularia,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr445600,S16291946,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225511,1/25/2017 5:21,6127,species,avibase-18B415D2,Common Greenshank,Tringa nebularia,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr845684,S33920673,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225226,45:43.7,6127,species,avibase-18B415D2,Common Greenshank,Tringa nebularia,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr845684,S33920663,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046334,25:01.1,6127,species,avibase-18B415D2,Common Greenshank,Tringa nebularia,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr280052,S16293762,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225025839,25:00.1,6127,species,avibase-18B415D2,Common Greenshank,Tringa nebularia,NA,NA,NA,3,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr445600,S16292070,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225172,45:43.4,6127,species,avibase-18B415D2,Common Greenshank,Tringa nebularia,NA,NA,NA,3,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr845684,S33920659,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
